Comuna,Poblacion,Infectados,Suceptibles,Expuestos,Asintomaticos,UCI,Muerto,Recuperados,Cuarentenados,Time,Prevalencia,K_g,p_G,K_0,Fecha,Cuarentena,Estrategia
juan fernandez,926,0.8098775115581152,922.0102558844048,0.024402488357347856,0.293202845955652,0.09536766437504668,0.023265762705698724,2.743627842643008,1.4886055276478243e-17,15,87.45977446631913,2.136913758598513,0.0015624999999999999,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
la ligua,35390,47.520495110965435,35212.05965744044,3.259861312932087,24.50977001845141,3.630165490328132,0.6474568592806279,98.37259376761115,2.170459422587357e-14,15,134.27661800216285,2.1738275171970263,0.0031249999999999997,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
limache,46121,13.452997187921733,45977.17077406624,0.25877078945026266,5.248763363364479,3.7480773045392737,2.0723430776846774,119.04827421081097,0,15,29.168919121271724,2.109228439649628,3.9062499999999997e-4,0,2020-04-29, Sin cuarentena,Cuarentena dinámica
llaillay,24608,23.60455747011925,24502.489838945992,1.1891574763627564,11.061773664987783,2.3743642062725945,0.6720228171805442,66.6482854190831,1.0510149235990773e-14,15,95.9222914097824,2.1738275171970263,0.0031249999999999997,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
los andes,66708,71.77652610408374,66371.09638677696,3.1021410315749076,31.131675677721272,7.656138811412788,2.036716499671268,221.200415098579,7.715974411314837e-14,15,107.59807834755013,2.136913758598513,0.0015624999999999999,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
nogales,22120,25.002641458955022,22022.770603906058,1.4647342161912744,12.255413490263992,2.064150519408868,0.3866869154138687,56.05576949370437,8.488544223121108e-15,15,113.03183299708418,2.1738275171970263,0.0031249999999999997,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
olmue,17516,12.469652276862409,17449.843893977064,0.4184790181865806,4.926666144635183,1.610750606261155,0.5003973813256056,46.250160595671275,5.33059598862981e-15,15,71.19006780579132,2.136913758598513,0.0015624999999999999,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
panquehue,7273,7.481985700978239,7240.6897456607685,0.3523074802015203,3.3225113626847183,0.7190478281265783,0.15410130991908352,20.28030065732112,9.178498861947743e-16,15,102.8734456342395,2.136913758598513,0.0015624999999999999,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
papudo,6356,9.361793852586295,6325.729212357797,1.1133129235589347,6.2535233011716675,0.5123274976845938,0.07260014554474464,12.957229921653582,6.999450230129227e-16,15,147.2906521804011,2.395310068788104,0.012499999999999999,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
petorca,9826,1.105256298810461,9792.570922348568,0.008056757702550224,0.7050584210632574,1.0267528050206518,0.7919604445747366,29.79199292426132,0,15,11.248283114293315,2.104614219824814,3.9062499999999997e-4,0,2020-04-29, Sin cuarentena,Cuarentena dinámica
puchuncavi,18546,30.88120968595973,18447.98473430758,3.578990679874329,20.40499406864583,1.6571724877744471,0.2219212872159923,41.27097748295045,5.953822080466999e-15,15,166.51142934303746,2.395310068788104,0.012499999999999999,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
putaendo,16754,20.62721883635651,16674.375133060475,1.487424295933081,11.131743958638948,1.645069721563945,0.39328850687859995,44.3401216201506,4.866617817853392e-15,15,123.1181737874926,2.247655034394052,0.0062499999999999995,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
quillota,90517,57.693535290653585,90146.0507406437,1.6651046661992095,22.218875633151306,8.977677747226036,3.3885842256794003,277.0054817934034,1.4232407445098308e-13,15,63.73778990759038,2.1184568792992566,7.812499999999999e-4,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
quilpue,151708,131.70210799637226,151050.75085685556,5.110487437903862,55.32914726350844,15.395347211932558,4.57135869684451,445.14069453781303,3.9952424702365323e-13,15,86.81289582380117,2.136913758598513,0.0015624999999999999,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
quintero,31923,38.71578634307928,31758.389785617666,2.1300195089498484,18.48534618758851,3.5411454507722704,0.8072311094180131,100.9306857825362,1.7663048672003614e-14,15,121.27865909557147,2.1738275171970263,0.0031249999999999997,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
rinconada,10207,3.2516625601584708,10177.351090451528,0.08091594906537926,1.3217272402398486,0.7335066363071149,0.37712323216231,23.92397393053942,0,15,31.857181935519453,2.1184568792992566,7.812499999999999e-4,0,2020-04-29, Sin cuarentena,Cuarentena dinámica
san antonio,91350,55.37657865371045,90913.83290733815,1.0715190328279953,18.980775194336314,10.862083251835278,4.584271153826883,345.2918653753359,1.4486394478481194e-13,15,60.62022841128677,2.109228439649628,3.9062499999999997e-4,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
san esteban,18855,25.820319200358227,18762.84525728488,1.86070680327823,13.838206750884002,1.8421855090970287,0.3086091091993749,48.48471534230525,6.16130842249074e-15,15,136.9414966871293,2.247655034394052,0.0062499999999999995,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
san felipe,76844,86.32068254072041,76456.35358433444,3.9336540570702576,38.265882088648766,8.669605985189383,2.1036400379371574,248.35295095598119,1.0238039496161668e-13,15,112.33236497412993,2.136913758598513,0.0015624999999999999,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
santa maria,15241,19.479431734118368,15170.131177336018,1.4335347412156483,10.549238005645215,1.3667364979745324,0.225330355359497,37.81455132967251,4.0274381033728176e-15,15,127.80940708692584,2.247655034394052,0.0062499999999999995,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
santo domingo,10900,1.8493952568983119,10848.94965307017,0.014144932903475554,1.0736402259997564,1.417819692955852,1.0708778479516916,45.62446897312273,0,15,16.966928962369835,2.1023071099124073,1.9531249999999998e-4,0,2020-04-29, Sin cuarentena,Cuarentena dinámica
valparaiso,296655,319.64294580925315,295050.6576383774,11.407157509356706,129.9186721953903,37.28820848968892,10.34300396590774,1095.74237365286,1.5254133009264962e-12,15,107.74905051634158,2.136913758598513,0.0015624999999999999,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
villa alemana,126548,124.38312078321134,126011.8001736693,5.9896420820644245,56.80179167133267,11.781779408707749,2.755266945749699,334.4882254396139,2.779576801844923e-13,15,98.2892821563449,2.1738275171970263,0.0031249999999999997,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
viña del mar,334248,335.9434095978754,332312.31384389935,10.305729569425653,129.76901875444838,46.554918333855284,15.374527092085192,1397.738552752958,1.9360147973915638e-12,15,100.50723103739601,2.1184568792992566,7.812499999999999e-4,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
zapallar,7339,10.237671793995444,7306.725194449191,1.2291786412473842,6.829071632984661,0.5401270607873857,0.07240193890933287,13.366354482885942,9.336980290223506e-16,15,139.4968223735583,2.395310068788104,0.012499999999999999,0.5,2020-04-29,Cuarentena,Cuarentena dinámica
algarrobo,13817,4.172295446651617,13764.518378254448,0.05613667164699779,1.2688058487550395,1.2203981595396334,0.6946690090362925,45.06931660991814,0,16,30.196825987201397,2.109228439649628,3.9062499999999997e-4,0,2020-04-30, Sin cuarentena,Cuarentena dinámica
cabildo,19388,23.605148051342955,19304.32099119823,1.7847849847719377,12.94744509831764,1.648433944014188,0.2828315646364443,43.41036515868235,6.52023513070769e-15,16,121.75133098485122,2.247655034394052,0.0062499999999999995,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
calera,50554,35.67359494559612,50320.5053627223,0.955216290042806,13.183745866668978,5.457774868284637,2.042122819695638,176.1821824874167,4.4365841809367176e-14,16,70.56532607824529,2.1184568792992566,7.812499999999999e-4,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
calle larga,14832,8.07672470945131,14775.77131726471,0.21906674906707516,3.062283300098377,1.3329976190985693,0.5692479010715369,43.00836245650125,3.823225571894858e-15,16,54.454724308598365,2.1184568792992566,7.812499999999999e-4,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
cartagena,22738,12.779309390405803,22635.81624068033,0.22659440932094221,4.060262011283258,2.54432910830718,1.0773801681969213,81.5358842321559,8.978748318931492e-15,16,56.20243376904656,2.109228439649628,3.9062499999999997e-4,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
casablanca,26867,13.920047044310033,26759.706945570528,0.27458944952022146,4.581297237522004,2.550522912306755,1.024821022137107,84.9417767636781,1.2543226454320002e-14,16,51.81094667923487,2.109228439649628,3.9062499999999997e-4,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
catemu,13998,10.985321937305537,13945.737221449901,0.39582396947008464,4.401664909006045,1.20507674674197,0.28713963941554654,34.98775134815888,3.4041125767973335e-15,16,78.47779638023673,2.136913758598513,0.0015624999999999999,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
concon,42152,22.264455700872794,41978.17671087554,0.498205238184925,7.893670011970225,4.143050641787023,1.8430079819721683,137.18089954968886,3.086970964180962e-14,16,52.81945269707913,2.109228439649628,3.9062499999999997e-4,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
el quisco,15955,2.2449521329941513,15911.450631764643,0.019161734714190366,0.8032037920957262,1.3369827804060548,1.0260985302195653,38.198969264928785,0,16,14.07052418047102,2.1184568792992566,7.812499999999999e-4,0,2020-04-30, Sin cuarentena,Cuarentena dinámica
el tabo,13286,4.200638078816367,13240.353441241394,0.058351774667707766,1.2765667406147854,1.228075830717904,0.7021456921351179,38.180780641655645,3.0701003105026305e-15,16,31.617026033541823,2.104614219824814,1.9531249999999998e-4,0,2020-04-30, Sin cuarentena,Cuarentena dinámica
hijuelas,17988,14.904355932424199,17915.542394016997,0.5221203187418126,5.909928312594358,1.6732334270189957,0.40798215807903687,49.03998583414674,5.61917118539259e-15,16,82.85721554605404,2.136913758598513,0.0015624999999999999,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
juan fernandez,926,0.6510346582832732,922.0102558719195,0.013974087014668284,0.20506987579315397,0.09692034299554995,0.02898782256820153,2.993757341425268,1.4890912365138252e-17,16,70.3061186051051,2.1184568792992566,7.812499999999999e-4,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
la ligua,35390,40.540983298025694,35212.0589937116,1.8674219165827783,17.67167291278001,3.9501024929659656,0.8652667887003157,113.04555887934941,2.171470105878061e-14,16,114.55491183392398,2.136913758598513,0.0015624999999999999,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
limache,46121,10.485097337476347,45977.17075963404,0.14819941418282112,3.8084614707937003,3.5475224016028557,2.297227715957034,123.54273202594858,0,16,22.733889849474963,2.109228439649628,3.9062499999999997e-4,0,2020-04-30, Sin cuarentena,Cuarentena dinámica
llaillay,24608,19.646940151124177,24502.489770019485,0.681039447159627,7.917796811187068,2.470180128413482,0.8144846695569,74.01978877307221,1.05137956478994e-14,16,79.83964625781931,2.136913758598513,0.0015624999999999999,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
los andes,66708,58.97739256147562,66371.09621530041,1.7766112125810483,22.173612688126106,7.887999409924363,2.4960848283560355,243.59208399913075,7.719023763758056e-14,16,88.41127385242491,2.1184568792992566,7.812499999999999e-4,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
nogales,22120,21.04232165496689,22022.77041025834,0.8389730706616473,8.804840303128358,2.2134203179642222,0.5105359465784007,63.81949844835238,8.491948099781298e-15,16,95.12803641485937,2.136913758598513,0.0015624999999999999,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
olmue,17516,10.072489912814365,17449.84388673958,0.23964906840669553,3.489471239086356,1.621878652385002,0.597042417701275,50.15558197002785,5.332023351712456e-15,16,57.504509664388934,2.1184568792992566,7.812499999999999e-4,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
panquehue,7273,6.183350809665831,7240.689708092848,0.2017862958988679,2.37012045471514,0.7515917299062139,0.19724417960667823,22.60619843735875,9.181929968036463e-16,16,85.01788546220034,2.1184568792992566,7.812499999999999e-4,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
papudo,6356,8.458347199142535,6325.7286545921725,0.6380959355262203,4.623517514328854,0.5993794113877814,0.10333979540582026,15.848665552033555,7.002760249470015e-16,16,133.07657644969376,2.247655034394052,0.0062499999999999995,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
petorca,9826,0.8284179504605521,9792.57091119748,0.004624849945319009,0.5462798885318891,0.9396561252275946,0.8535656128759757,30.25654437548166,0,16,8.430876760233586,2.104614219824814,3.9062499999999997e-4,0,2020-04-30, Sin cuarentena,Cuarentena dinámica
puchuncavi,18546,27.86851287840475,18447.983514995056,2.050726795873047,15.043830771270114,1.947730250779555,0.3213516364824591,50.78433267213707,5.9570020755614986e-15,16,150.26697335492693,2.247655034394052,0.0062499999999999995,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
putaendo,16754,17.711977462176385,16674.374922123072,0.851983824817228,8.050002694650656,1.7802224908448154,0.49199269017243663,50.73889871426272,4.8686870623668876e-15,16,105.71790296153983,2.1738275171970263,0.0031249999999999997,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
quillota,90517,46.09373604329758,90146.05070442811,0.9535576910987832,15.8000264086532,8.854992877537319,3.9272448905129624,295.31973766079614,1.4235911480772256e-13,16,50.922739422757694,2.109228439649628,3.9062499999999997e-4,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
quilpue,151708,107.45923607958842,151050.7507030038,2.926672299107856,39.33128952360672,15.684934638085942,5.495079529560464,486.35208492618636,3.9965305364973383e-13,16,70.83293964694573,2.1184568792992566,7.812499999999999e-4,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
quintero,31923,32.39286371989458,31758.389551956414,1.2199884227873432,13.263431356148757,3.7354973249290846,1.0196998364643493,112.97896738337198,1.767072527998985e-14,16,101.47186580175604,2.136913758598513,0.0015624999999999999,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
rinconada,10207,2.5675326178661093,10177.351076020472,0.04635091470859495,0.9559912596451782,0.7024791286239128,0.42113363034073686,24.995436428343787,0,16,25.154625432214257,2.1184568792992566,7.812499999999999e-4,0,2020-04-30, Sin cuarentena,Cuarentena dinámica
san antonio,91350,43.2884558484311,90913.8329026744,0.6136095799743547,13.476748672405122,10.49091561869617,5.235996148937,363.0613714571685,1.4489909038692768e-13,16,47.38747219313749,2.104614219824814,1.9531249999999998e-4,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
san esteban,18855,22.17402926825997,18762.845003363967,1.0657868766345946,9.996485476146226,2.0307436672157197,0.4191402397451966,56.468811108031574,6.164212336340126e-15,16,117.60291311726318,2.1738275171970263,0.0031249999999999997,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
san felipe,76844,71.20270726857453,76456.35330648509,2.2528831640878932,27.29825011254464,9.00618554920071,2.62381639704852,275.26285102344616,1.0242240894729311e-13,16,92.65877266744901,2.1184568792992566,7.812499999999999e-4,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
santa maria,15241,16.764309686435674,15170.130973437934,0.8211169550184486,7.626734214092632,1.51186759174247,0.3073345452379689,43.83766356954157,4.029204238617087e-15,16,109.99481455570943,2.1738275171970263,0.0031249999999999997,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
santo domingo,10900,1.3908056686446615,10848.949652621985,0.008100537970499514,0.8255803175354439,1.300252519612104,1.1559470295290426,46.36966130472824,0,16,12.75968503343726,2.1023071099124073,1.9531249999999998e-4,0,2020-04-30, Sin cuarentena,Cuarentena dinámica
valparaiso,296655,259.39026683661365,295050.6573893739,6.532552876362598,92.13778171868907,37.97060613282149,12.580296475289078,1195.7311065861638,1.5260277692658784e-12,16,87.43835999279084,2.1184568792992566,7.812499999999999e-4,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
villa alemana,126548,103.20626955843026,126011.79993062548,3.4302090224489246,40.542665781993776,12.356681156415187,3.462173710272165,373.2020701449503,2.78056528402548e-13,16,81.55503805546533,2.136913758598513,0.0015624999999999999,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
viña del mar,334248,269.6169489233028,332312.3136235726,5.901791960536453,92.00605778639896,46.46509957731919,18.167822192116507,1503.5286559877368,1.9367569160171556e-12,16,80.66374336519674,2.109228439649628,3.9062499999999997e-4,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
zapallar,7339,9.280315512480287,7306.724694242448,0.7043888303633313,5.038274059341675,0.6378750969268944,0.104809562556576,16.509642695884423,9.341114131458568e-16,16,126.45204404524168,2.247655034394052,0.0062499999999999995,0.5,2020-04-30,Cuarentena,Cuarentena dinámica
